mean,std,var,rms,max,min,peak_to_peak,skewness,kurtosis,crest_factor,shape_factor,impulse_factor,clearance_factor,fft_points,frequency_resolution,freq_min,freq_max,nyquist_frequency,dominant_frequency,dominant_amplitude,spectral_energy,spectral_centroid,bandwidth,peak1_freq,peak2_freq,peak3_freq,peak1_amp,peak2_amp,peak3_amp,axis,window_id,start_sample,end_sample,start_time_s,end_time_s,center_time_s,window_duration_s,motor,speed,folder,source_file
-0.00015225438671311186,0.15174652389889812,0.023027007515398854,0.1517466002808535,0.36685908425659175,-0.37326745313163523,0.740126537388227,-0.010895474535178877,-0.7252490267432505,2.459807682286059,1.1981285384268787,2.9471657831886033,3.393766062521939,1000,0.1,0.0,50.0,50.0,43.800000000000004,74.9496486380055,11513.613505071302,31.626397745374046,11.626534322226387,43.800000000000004,21.700000000000003,43.7,74.9496486380055,32.101487373550064,27.270000188539058,Y,4,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1260,bloco_001.csv
0.00016389005363900337,0.11954757412909994,0.014291622480152645,0.1195476864690502,0.21059283675968415,-0.22832347340977302,0.4389163101694572,-0.05612246026139777,-1.2657402936919657,1.9098945379330605,1.1453238189087118,2.1874477058983826,2.4423810013278544,1000,0.1,0.0,50.0,50.0,21.700000000000003,59.41605371885563,7145.842421283679,25.480699404398642,9.315803015235876,21.700000000000003,21.5,21.8,59.41605371885563,27.899619699933538,22.024992834560575,Z,4,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1260,bloco_001.csv
-1.4466063569442967e-05,0.10878684072322344,0.011834576714539984,0.1087868416850447,0.25378796327798675,-0.29164814973509157,0.5454361130130783,-0.33062737072995385,-0.6900976075216536,2.6809138423143084,1.1905641329409937,3.191799864164443,3.6376394098623384,1000,0.1,0.0,50.0,50.0,21.700000000000003,43.23962244824549,5917.296971516711,27.866811679624472,10.68966961944782,21.700000000000003,21.6,21.8,43.23962244824549,30.04741609303452,24.76333644881537,X,5,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1260,bloco_001.csv
-3.60826404669361e-05,0.14742556447581384,0.021734297061012344,0.1474255688914555,0.3443983593110914,-0.37326745313163523,0.7176658124427266,-0.0019364611974603313,-0.697596966768463,2.531904444652064,1.2012124187566013,3.041355062021095,3.5031533080079886,1000,0.1,0.0,50.0,50.0,43.800000000000004,77.01648610652578,10867.444023362092,32.22906566928271,11.440049990832035,43.800000000000004,21.700000000000003,43.6,77.01648610652578,29.919978094728503,27.008440654396473,Y,5,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1260,bloco_001.csv
0.0002099497958434286,0.12015971329115176,0.014438356698211792,0.12015989670904584,0.21538240267260092,-0.25405404500052764,0.46943644767312853,-0.02682155362698311,-1.2600099175103878,2.1142997951778533,1.1466037726484613,2.4242641216607956,2.7146240010009617,1000,0.1,0.0,50.0,50.0,21.700000000000003,55.310316401109986,7219.231559594398,25.421579826812724,9.5930399070358,21.700000000000003,21.6,21.8,55.310316401109986,38.70051299320569,31.251684967895876,Z,5,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1260,bloco_001.csv
-0.00023891851996064127,0.10830065981393298,0.011729032916133239,0.10830092334875274,0.25378796327798675,-0.29164814973509157,0.5454361130130783,-0.2654533938398565,-0.6545808133525122,2.6929424119120435,1.1995606970374373,3.2303478767148888,3.7140229624454446,1000,0.1,0.0,50.0,50.0,21.700000000000003,58.03086021764686,5864.579768000417,27.88627552134081,11.38446834347027,21.700000000000003,43.400000000000006,43.7,58.03086021764686,17.7530176317408,12.158801690062058,X,6,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1260,bloco_001.csv
0.00012717738049594095,0.14637857833914913,0.021426688196590424,0.14637863358658781,0.3443983593110914,-0.34745624070766573,0.6918546000187571,0.007818036251979549,-0.7132335301606494,2.373681405504676,1.1980042520106629,2.8436804167132483,3.258239158176937,1000,0.1,0.0,50.0,50.0,43.7,65.69254036368461,10713.388181638293,32.31775036774199,11.610304948911605,43.7,43.800000000000004,21.700000000000003,65.69254036368461,38.48263771295138,37.522561718518986,Y,6,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1260,bloco_001.csv
-0.00014358587425813412,0.11959952527089054,0.014304046445022386,0.11959961146226886,0.23801122303006556,-0.25405404500052764,0.4920652680305932,-0.0034571829026196176,-1.2374932338947027,2.1242046014562206,1.151057905361111,2.445082499110631,2.7464531396803697,1000,0.1,0.0,50.0,50.0,21.700000000000003,73.02447848898177,7152.044627101977,25.484017981848037,9.59275916876952,21.700000000000003,21.6,21.8,73.02447848898177,12.888391407653161,12.10404042358621,Z,6,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1260,bloco_001.csv
8.088570740474449e-05,0.10666607486968754,0.011377651528105787,0.10666610553781107,0.2757336815248906,-0.27900912443247455,0.5547428059573651,-0.18750546146983177,-0.7190259015580875,2.615724301789299,1.190974760993829,3.115261625149261,3.5597113935882043,1000,0.1,0.0,50.0,50.0,21.700000000000003,32.93214317935254,5688.836505522285,27.61063053869213,10.692429602393497,21.700000000000003,21.5,21.6,32.93214317935254,31.923107964170434,29.46376159890925,X,7,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1260,bloco_001.csv
3.9242044759921404e-05,0.14325736355671848,0.020522672213221814,0.1432573689314441,0.3208269759034954,-0.3794028824282549,0.7002298583317503,0.027148342422449182,-0.7106098853472131,2.6484004645500527,1.192531018998388,3.1582997047056787,3.6004804806793005,1000,0.1,0.0,50.0,50.0,43.800000000000004,54.53282621541095,10261.448354982233,32.23508801848145,11.48363005403766,43.800000000000004,43.7,21.700000000000003,54.53282621541095,52.45217208154596,21.665594922734407,Y,7,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1260,bloco_001.csv
-0.0001177041043896416,0.11819989274791501,0.013971214645618612,0.11819995135309828,0.23801122303006556,-0.24144877575931706,0.4794599987893826,0.02433587565264828,-1.2264256453342592,2.0427146796197744,1.1524503183029797,2.354127182729978,2.644788267791672,1000,0.1,0.0,50.0,50.0,21.700000000000003,42.299910549643556,6985.621456435332,25.29700248605424,9.211358723109571,21.700000000000003,21.6,21.5,42.299910549643556,38.1815702349587,37.7777628838585,Z,7,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1260,bloco_001.csv
-9.738255565780451e-08,0.1084627343182682,0.011764164735795234,0.10846273431831191,0.2757336815248906,-0.27318382974131955,0.5489175112662101,-0.233665802087476,-0.8293014504687131,2.542197403171479,1.1764998090829173,2.990894759482333,3.367756207677027,1000,0.1,0.0,50.0,50.0,21.5,47.14069352392271,5882.084016878782,27.041234532588696,10.570703837113516,21.5,21.400000000000002,21.6,47.14069352392271,29.08833985419838,17.996099036893785,X,8,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1260,bloco_001.csv
1.1846377272475984e-05,0.14325044688301988,0.0205206905321849,0.14325044737284962,0.3208269759034954,-0.3794028824282549,0.7002298583317503,-0.04570008032952277,-0.7141629605133666,2.648528429658248,1.1942862332138742,3.1631010418164065,3.6215760057144553,1000,0.1,0.0,50.0,50.0,43.800000000000004,72.02767526215311,10260.345469153499,30.953487976690525,11.337513465586982,43.800000000000004,43.7,21.5,72.02767526215311,30.44088479260736,25.630671975199018,Y,8,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1260,bloco_001.csv
-1.5429041988888865e-05,0.11494847315531423,0.013213151480737996,0.11494847419080137,0.22366612640502787,-0.22374930831627726,0.4474154347213051,0.05425558820458398,-1.248381086577463,1.9465182977973148,1.1457954603077039,2.230311829022043,2.489490986665544,1000,0.1,0.0,50.0,50.0,21.5,55.87529043975475,6606.576140276965,25.2296673837708,8.982682844488393,21.5,21.400000000000002,21.6,55.87529043975475,33.811817836338136,22.849576717127878,Z,8,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1260,bloco_001.csv
-0.0003526846363833838,0.10557419664344435,0.011145910996908657,0.10557478573675344,0.23004781037684502,-0.2599387771644831,0.4899865875413281,-0.2297372204785691,-0.933309456949063,2.4621293365693413,1.160811460648472,2.8580679514885103,3.193213718529321,1000,0.1,0.0,50.0,50.0,21.400000000000002,34.12487495249768,5573.128901378899,26.971666808998524,11.62805350533896,21.400000000000002,21.5,21.6,34.12487495249768,33.74766206827886,32.582328482557216,X,9,0,999,0.0,9.99,4.995,10.0,1,,M1_1260,bloco_002.csv
0.000237249848864896,0.14184075337985652,0.02011879931936528,0.1418409517976246,0.3721106790436594,-0.35127224875780405,0.7233829278014634,0.025642956998388637,-0.7363047361384343,2.623436139758695,1.1926551775483516,3.1288546950506686,3.579748322770556,1000,0.1,0.0,50.0,50.0,43.800000000000004,59.46732303930769,10059.823590566552,32.58167412345422,12.035660283882336,43.800000000000004,43.6,43.7,59.46732303930769,29.41324612150481,21.870770392935462,Y,9,0,999,0.0,9.99,4.995,10.0,1,,M1_1260,bloco_002.csv
-0.0005015019135543058,0.11505570886665065,0.013237816142807474,0.11505680182838723,0.21746530225891647,-0.27434212973153654,0.491807431990453,0.051879136260488325,-1.223806078343201,2.384406009657135,1.1522381110258975,2.7474034764861353,3.0903930253088765,1000,0.1,0.0,50.0,50.0,21.400000000000002,41.18646508269951,6619.160273937796,23.766359036950018,10.223233570706073,21.400000000000002,21.6,21.5,41.18646508269951,40.577788300564094,39.55925607950826,Z,9,0,999,0.0,9.99,4.995,10.0,1,,M1_1260,bloco_002.csv
-0.00022545957949798734,0.10684527528648609,0.011415912851044993,0.10684551316301018,0.21876151076743602,-0.2599387771644831,0.4787002879319191,-0.24546266978116574,-0.9403657624595523,2.432846915788633,1.1642572491784302,2.832459657848302,3.1707537687676743,1000,0.1,0.0,50.0,50.0,21.5,39.456703779196374,5708.007300606695,26.41664809326304,10.972524787123254,21.5,21.3,21.400000000000002,39.456703779196374,26.79169618108989,25.666726720625483,X,10,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1260,bloco_002.csv
6.0475787574657156e-05,0.14355424761728605,0.02060782200896508,0.14355426035574825,0.3721106790436594,-0.35127224875780405,0.7233829278014634,-0.007360669930702762,-0.7307198417894964,2.592125640308516,1.1973737559641513,3.1037432138671885,3.5673931461739743,1000,0.1,0.0,50.0,50.0,43.7,56.92470349865629,10303.91947933082,31.840455911926792,11.526103456799122,43.7,43.800000000000004,21.5,56.92470349865629,49.3058954656153,22.99816464025523,Y,10,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1260,bloco_002.csv
