x_mean,x_std,x_var,x_rms,x_max,x_min,x_peak_to_peak,x_skewness,x_kurtosis,x_crest_factor,x_shape_factor,x_impulse_factor,x_clearance_factor,x_fft_points,x_frequency_resolution,x_freq_min,x_freq_max,x_nyquist_frequency,x_dominant_frequency,x_dominant_amplitude,x_spectral_energy,x_spectral_centroid,x_bandwidth,x_peak1_freq,x_peak2_freq,x_peak3_freq,x_peak1_amp,x_peak2_amp,x_peak3_amp,window_id,start_sample,end_sample,start_time_s,end_time_s,center_time_s,window_duration_s,motor,speed,folder,source_file
-1.6235357202334933e-06,0.1034682558906995,0.010705679977063271,0.10346825590343707,0.22280122086928925,-0.24802058762627416,0.47082180849556343,-0.21554648153517167,-0.944029551540368,2.397069376116112,1.1627116988782227,2.7871006066329262,3.1198255076367105,1000,0.1,0.0,50.0,50.0,21.200000000000003,47.78805400594784,5352.8480907991425,26.405719637610005,10.971697245229223,21.200000000000003,21.1,21.400000000000002,47.78805400594784,27.781974122483085,18.895031084126895,21,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1260,bloco_003.csv
0.00010726794262656292,0.10410445818707499,0.010837738214424445,0.10410451345083921,0.22968272483886756,-0.2511432987688801,0.4808260236077476,-0.19243608326856915,-0.9475930954664271,2.4124150859940987,1.1692351915724102,2.8206806152244828,3.182129324340957,1000,0.1,0.0,50.0,50.0,21.3,46.894241219501424,5418.882453293297,26.520955109211307,11.132881493821214,21.3,21.200000000000003,21.0,46.894241219501424,28.657958141786384,19.745141867585133,22,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1260,bloco_003.csv
-0.00013861414191676023,0.10524972747421463,0.01107750513339645,0.10524981875175267,0.22968272483886756,-0.2511432987688801,0.4808260236077476,-0.1526504860772868,-0.9696114677241732,2.386163717404957,1.1732603763742666,2.799591341173159,3.171374118829247,1000,0.1,0.0,50.0,50.0,21.3,47.198999781787556,5538.79892484089,27.146064582815377,11.586367230241335,21.3,21.400000000000002,21.200000000000003,47.198999781787556,34.26152907525548,26.894288822844683,23,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1260,bloco_003.csv
-0.00022983438939561866,0.10341275963810573,0.01069419885596863,0.1034130150407345,0.22559597415520816,-0.2274323967546386,0.45302837090984677,-0.16809576873158993,-0.9958110144660157,2.1992627974830126,1.1709838582307994,2.5753012358601195,2.912565683940601,1000,0.1,0.0,50.0,50.0,21.400000000000002,36.37796721904944,5347.153388354887,25.917166192151324,10.791754956884295,21.400000000000002,21.3,21.0,36.37796721904944,34.430789127910934,20.696267751437368,24,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1260,bloco_003.csv
-6.909436565598215e-05,0.1024216764710373,0.010490199811137834,0.10242169977680121,0.2451886604371175,-0.27956132485969637,0.5247499852968138,-0.1253301081534787,-0.9013050929712612,2.729512646918771,1.1741011731539848,3.204724000885967,3.6284373584587906,1000,0.1,0.0,50.0,50.0,21.200000000000003,35.14736462929287,5245.105921208338,25.922755147369948,11.095576798254752,21.200000000000003,21.3,21.1,35.14736462929287,35.06688930187889,29.147489688592458,25,0,999,0.0,9.99,4.995,10.0,1,,M1_1260,bloco_004.csv
4.851909543869931e-05,0.10304760809439951,0.010618809533976951,0.10304761951680191,0.2298491473479088,-0.23962921377663432,0.4694783611245431,-0.052090251715383305,-1.0147277480970622,2.325422119407259,1.1646037567672451,2.7081953363313427,3.0510689830492463,1000,0.1,0.0,50.0,50.0,21.200000000000003,63.447229127844366,5309.410924262238,26.758258837676543,11.48343290938275,21.200000000000003,42.400000000000006,43.6,63.447229127844366,14.696409143640896,11.061465692862065,26,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1260,bloco_004.csv
-3.88091769632531e-05,0.10310001827827481,0.0106296137689806,0.1031000255826002,0.24646796216827474,-0.2285290359395039,0.4749969981077786,-0.11628835663388876,-1.0200508162794655,2.3905712998180886,1.161410949364375,2.776435682844954,3.113704169522464,1000,0.1,0.0,50.0,50.0,21.200000000000003,58.75552931855813,5314.808414567669,26.330596517831168,10.989207865228261,21.200000000000003,21.1,21.0,58.75552931855813,18.312472446648822,12.92164055756848,27,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1260,bloco_004.csv
-0.00022593795818447578,0.1032309284451621,0.010656624587650178,0.10323117569615842,0.24646796216827474,-0.23175700151484102,0.47822496368311573,-0.18465646661673477,-0.9604794351345203,2.3875341969726946,1.168787282663465,2.790519606345814,3.140549559583333,1000,0.1,0.0,50.0,50.0,21.3,44.85050569186114,5328.363631079155,25.747777754351613,10.868281271311211,21.3,21.200000000000003,21.400000000000002,44.85050569186114,30.68084427808863,24.910500872243652,28,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1260,bloco_004.csv
-0.00020990254374749493,0.10333116753892534,0.010677330184957456,0.10333138073226028,0.2229287206026333,-0.23175700151484102,0.4546857221174743,-0.12417216499369937,-1.0113008640447174,2.242852073324575,1.1668869192227844,2.617154746114148,2.9475471908546096,1000,0.1,0.0,50.0,50.0,21.3,45.73640069000111,5338.711125827347,25.67161147673079,10.696648994110316,21.3,21.200000000000003,21.1,45.73640069000111,23.545077262612768,21.128872678409444,29,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1260,bloco_004.csv
6.005194624109253e-05,0.10311249988813505,0.01063218763318065,0.103112517375035,0.24577405224303897,-0.22385582147405925,0.4696298737170982,-0.034444278320301946,-1.0588868566804177,2.383552050709067,1.1595012672036482,2.763731623243017,3.096066901611267,1000,0.1,0.0,50.0,50.0,21.200000000000003,39.82272846965387,5316.09896068108,26.11493881418475,10.912519983820722,21.200000000000003,21.1,21.3,39.82272846965387,34.53459431280464,27.648004064769182,30,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1260,bloco_004.csv
