z_mean,z_std,z_var,z_rms,z_max,z_min,z_peak_to_peak,z_skewness,z_kurtosis,z_crest_factor,z_shape_factor,z_impulse_factor,z_clearance_factor,z_fft_points,z_frequency_resolution,z_freq_min,z_freq_max,z_nyquist_frequency,z_dominant_frequency,z_dominant_amplitude,z_spectral_energy,z_spectral_centroid,z_bandwidth,z_peak1_freq,z_peak2_freq,z_peak3_freq,z_peak1_amp,z_peak2_amp,z_peak3_amp,window_id,start_sample,end_sample,start_time_s,end_time_s,center_time_s,window_duration_s,motor,speed,folder,source_file
-1.2352118080444619e-05,0.11285297501265144,0.01273579396920613,0.11285297568864079,0.2156710628834706,-0.2161033788170306,0.43177444170050117,0.0787013712710266,-1.2987277334877974,1.9149107721648004,1.137306371128757,2.1778402213261154,2.4196283005706034,1000,0.1,0.0,50.0,50.0,21.400000000000002,61.90760515240218,6367.903584849012,25.264855407552627,9.345113491101058,21.400000000000002,21.5,21.3,61.90760515240218,23.420215513818984,21.145324764365387,11,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1260,bloco_002.csv
0.00016976863320812265,0.11340390412180015,0.01286044547006644,0.11340403119578803,0.21547622092771618,-0.2090328367970313,0.42450905772474745,0.056912520491397396,-1.2849927757317476,1.9000754969257145,1.1392423995077567,2.1646465683635445,2.4070440890001823,1000,0.1,0.0,50.0,50.0,21.5,49.50899484415307,6430.2575270292255,24.675769667519184,9.521857183340616,21.5,21.6,21.400000000000002,49.50899484415307,30.707596304673327,29.287101786733174,12,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1260,bloco_002.csv
0.00021850045245893075,0.11305184748875056,0.012780720220619718,0.11305205864143936,0.21547622092771618,-0.2090328367970313,0.42450905772474745,0.06609565350003223,-1.2860821486189082,1.9059911293710234,1.1411733304944247,2.175066244997161,2.423192651393723,1000,0.1,0.0,50.0,50.0,21.400000000000002,47.080745075719435,6390.413625419233,24.556756013888112,9.517451026407247,21.400000000000002,21.6,21.5,47.080745075719435,33.75223761689808,30.61184707405671,13,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1260,bloco_002.csv
2.951473591119169e-05,0.11289778541827956,0.012745909952351897,0.11289778927628093,0.20849695692608688,-0.20704041206306248,0.4155373689891494,0.07700365456060955,-1.2778334453406106,1.8467762589740162,1.145099634440109,2.1147428190438182,2.365386423044716,1000,0.1,0.0,50.0,50.0,21.400000000000002,66.68809051690899,6372.960633276935,25.402047220536996,9.512654823655723,21.400000000000002,21.3,21.1,66.68809051690899,19.868647341622186,17.834235538108505,14,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1260,bloco_002.csv
-7.568631422206956e-06,0.11407516332670137,0.013013142888013593,0.11407516357778223,0.21868771604411597,-0.20704041206306248,0.4257281281071784,0.0649833571769236,-1.2659172322790138,1.917049331206995,1.1474767327139384,2.199769503024843,2.464065021987345,1000,0.1,0.0,50.0,50.0,21.400000000000002,73.31289128684779,6506.574353003719,25.936170317187205,9.758192755527533,21.400000000000002,21.3,21.5,73.31289128684779,11.316641697406837,10.133642726348898,15,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1260,bloco_002.csv
-0.000210297499194254,0.1138243715280847,0.012955987553763457,0.11382456579667512,0.21868771604411597,-0.20689275666716406,0.42558047271128,0.07291663392584298,-1.2823337997209776,1.9212699342491493,1.1448430338891031,2.199552500445714,2.463082994505582,1000,0.1,0.0,50.0,50.0,21.5,41.67606571647518,6478.0544607717065,24.79206147346882,9.510619067427456,21.5,21.3,21.6,41.67606571647518,39.29227721384992,32.17965046896873,16,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1260,bloco_002.csv
-0.00023771875434084737,0.11075088644562417,0.012265758848491539,0.11075114156837258,0.2246836979443385,-0.2034886466258003,0.4281723445701388,0.07759181156657147,-1.3002049442814436,2.0287257969763615,1.13622396249142,2.305086863849046,2.555328321118153,1000,0.1,0.0,50.0,50.0,21.3,44.392000500534216,6132.937045324381,23.871212861359457,9.253348939195922,21.3,21.400000000000002,21.1,44.392000500534216,34.72410473673367,23.88443102789276,17,0,999,0.0,9.99,4.995,10.0,1,,M1_1260,bloco_003.csv
7.44036456991568e-05,0.10963005532428184,0.012018749030405097,0.10963008057238484,0.2174635336178714,-0.2034886466258003,0.4209521802436717,0.10591535838582185,-1.2855035614308306,1.9836119109142494,1.1413526653036425,2.26400074145003,2.5206585699446205,1000,0.1,0.0,50.0,50.0,21.200000000000003,54.69949318150529,6009.383392944561,24.853707561696957,9.242546081603882,21.200000000000003,21.3,21.400000000000002,54.69949318150529,27.12303697494555,25.109922035982926,18,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1260,bloco_003.csv
4.0544855163145434e-06,0.10781036561151427,0.01162307493328838,0.10781036568775394,0.20752419634572783,-0.19702788263225945,0.4045520789779873,0.14473043610006203,-1.2715844123660063,1.9249002173573024,1.1443586054296364,2.2027761283262066,2.4632918971032627,1000,0.1,0.0,50.0,50.0,21.200000000000003,61.94415387484657,5811.539718203502,24.97714747473347,9.317332954999163,21.200000000000003,21.0,21.1,61.94415387484657,23.20663097003135,18.366701312602828,19,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1260,bloco_003.csv
8.088714767119254e-06,0.10806103988468964,0.011677188340960485,0.10806104018742274,0.22146855076080052,-0.1926600443309372,0.4141285950917377,0.12275752264138881,-1.2556638241447684,2.0494763920158645,1.14635052575255,2.3494183395048256,2.6322271054723383,1000,0.1,0.0,50.0,50.0,21.200000000000003,59.108315958510744,5838.594774753546,24.943069854423975,9.185472266774921,21.200000000000003,21.1,20.900000000000002,59.108315958510744,29.115978146835687,15.005018375131652,20,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1260,bloco_003.csv
